x,y
-0.36817042606516304,0.21637419386376278
-1.0147869674185466,-0.5533714083600202
-0.84937343358396,0.1654613356655268
-0.9095238095238096,0.10164835485015346
-0.35313283208020063,0.17096232954215781
-0.04235588972431081,0.6274115547985659
-0.9897243107769425,-0.2091756872715957
-1.0197994987468673,-0.4816550624666665
0.5741854636591477,1.5030210115179987
-0.3330827067669174,0.3255535813715656
-0.8343358395989976,0.21980345454938244
0.39874686716791974,0.9916118072648957
-0.14761904761904776,0.38611999839648564
0.5090225563909772,1.4121441968480042
-0.05739348370927333,0.5708030083353283
-0.41829573934837105,0.17060188927587824
-0.6689223057644111,0.25185495307804584
0.7847117794486214,2.7160903926872293
0.11804511278195484,0.6039345176921705
0.8598997493734335,4.13451804402334
0.7496240601503756,2.432846250386861
0.8548872180451126,3.7670017724015783
-0.39323308270676705,0.241892684034388
-0.2629072681704262,0.2508277661468569
-0.7390977443609024,0.07378447384408636
-0.267919799498747,0.3037036801463352
-0.7140350877192984,0.02310311807978435
-1.024812030075188,-0.643780209731739
-0.8794486215538848,0.250691689615429
-0.2528822055137846,0.3323987948734509
0.7395989974937343,2.3568863472139268
0.09799498746867163,0.6388537255164414
-1.0849624060150376,-2.047622437229658
-1.0348370927318298,-0.6217073469140496
0.3887218045112779,1.0430213077016368
-0.6739348370927319,0.19717246435608854
0.719548872180451,2.2238392891902787
0.6744360902255637,1.9950747524440655
-0.12255639097744375,0.30497408424616523
-0.4934837092731831,0.289567274693726
-0.7842105263157896,0.13716474575757234
-0.10250626566416055,0.34552387744887103
-0.6839598997493735,0.155765486443873
-0.0022556390977443996,0.5803500067006477
-0.3230576441102758,0.20709996214607534
-0.799248120300752,0.21656786241762416
0.6543859649122805,1.7339771017049728
-1.0298245614035089,-0.682216065630781
-0.9646616541353384,0.047437328704259055
0.17819548872180446,0.6852501063948122
0.3085213032581451,0.9904277008470301
-0.8844611528822056,0.05637763390947714
-0.41328320802005025,0.10883333951542225
-0.2228070175438598,0.3514936719639599
-0.9796992481203008,0.024697157411330703
0.7245614035087717,2.281501240869521
-0.6639097744360903,0.014618770944139992
-0.5536340852130327,0.1626220266672617
0.17318295739348355,0.5117546455170989
0.7997493734335839,2.9324632541753055
-0.38320802005012544,0.171611329951601
-0.5385964912280703,0.009091548990706716
-0.4834586466165415,0.12986887669859853
-0.9546365914786968,0.11777559825631057
0.6092731829573932,1.8279205112062238
0.07293233082706752,0.5441861350278651
-0.46842105263157907,0.09998247072476435
-0.2328320802005014,0.38264590607189064
0.2834586466165412,0.8417679467576324
-1.0699248120300753,-1.605574911381619
-0.43333333333333346,0.19130630767871915
-0.72406015037594,0.1262248411377114
0.16315789473684195,0.7911703400179343
-0.17268170426065177,0.5089209563080469
-0.8894736842105264,0.30539238204591673
-0.5686716791979951,0.27885531290184906
0.6493734335839596,1.9513950348259794
0.8849624060150374,4.684944057667108
0.16817042606516264,0.6681972332467261
0.18822055137844584,0.7169531490123509
0.017794486215538807,0.46315544908373035
0.3035087719298244,0.8062717158892007
-0.17769423558897257,0.5751255547848122
-0.9145363408521304,0.32633036907480356
-0.774185463659148,0.3059814846707911
-0.19273182957393498,0.4224301959409177
0.2934837092731828,0.904679183832163
0.794736842105263,2.8666916425190143
0.20325814536340836,0.6890138697838217
-0.03734335839599012,0.534559756234886
0.49398496240601486,1.1253985583501729
-1.0649122807017544,-1.4090529216825223
0.23333333333333317,0.8250601297452426
-0.6789473684210527,0.19171074469887217
0.22330827067669157,0.9469387230264423
-0.6488721804511279,0.05985205924588892
-0.824310776942356,0.21891374013809936
-0.6338345864661655,0.24039075443219868
0.6844611528822053,2.11872554740155
0.4989974937343358,1.2592016973404039
-0.7892230576441104,0.15343598013542362
0.18320802005012515,0.6178700094978136
-0.949624060150376,-0.04563756061315094
-1.0949874686716794,-2.1934596893671836
0.44887218045112753,1.0695362792974794
-0.15764411027568936,0.3484818537338323
-0.999749373433584,-0.2642839358082826
-0.20776942355889738,0.24046696971528814
-0.09749373433583974,0.360957163002142
0.45889724310776936,1.1023637718523618
0.45388471177944845,1.1043051133025967
0.10300751879699233,0.6679374014644486
-0.7190476190476192,0.17009175780662908
0.24335839598997477,0.6773922966468174
-0.4984962406015039,0.2106295012070746
-0.5736842105263159,0.12724833904443472
-0.2729323308270678,0.2958839109730066
-0.45839598997493747,0.27182064073928813
0.8248120300751878,3.389221800324012
0.44385964912280684,1.1408261398804405
-0.19774436090225578,0.298770922080829
0.007769423558896982,0.4147310143047358
-1.0097744360902257,-0.2961567653452497
0.619298245614035,1.4872856528808565
0.47894736842105257,1.3458691648670558
-0.5586466165413535,0.2011457922108775
0.263408521303258,0.8236887248109204
0.2734335839598996,0.8312833118772038
-0.698997493734336,0.24570131108731078
-0.34812030075187983,0.23590718293595367
-0.2779448621553886,0.3220131851470084
-0.7641604010025064,0.31258568098414474
0.3235588972431076,0.846690490287857
0.6994987468671678,2.1643474767744575
-0.6137844611528823,0.1907144109232104
0.6243107769423557,1.7844519647426615
0.8799498746867167,4.3951137913832214
0.5992481203007518,1.5875407842442075
0.2533834586466164,0.6576804164624683
0.8147869674185462,3.2615972791612924
0.037844611528822014,0.6484950259323311
-1.1,-2.511917550973764
-0.08746867167919814,0.2815668457721793
-1.0899749373433585,-2.0854915588712797
-0.3130325814536342,0.12823830226094657
0.5040100250626565,1.4327186305252009
-0.8393483709273184,0.32338241703323956
0.48897243107769395,1.208530086678455
-0.318045112781955,0.31216463047639476
-0.6388471177944863,0.03278792004665568
0.7345864661654133,2.278810337621579
-0.047368421052631726,0.41711602411439547
-0.5937343358395991,0.17721555406595874
0.519047619047619,1.545877025682344
0.02781954887218019,0.48979947489490394
-0.3030075187969926,0.24036013541746884
0.7746867167919798,2.6244844784720622
0.23834586466165408,0.782939404966862
-0.4784461152882207,0.14847392532912962
-0.5436090225563911,0.1995469855557407
0.0679197994987466,0.547305251242561
0.3285714285714283,0.9710723298853174
-0.9395989974937344,0.12159065796177776
